Client ID,Device Category,Medium,q_medium,q_devise
GA1.2.1015838663.1581311578,mobile=>,cpc=>,1,1
GA1.2.1015888543.1577547690,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1016037288.1581791190,mobile=>,organic=>,1,1
GA1.2.1016043011.1579076540,mobile=>,cpm=>,1,1
GA1.2.1016202428.1581066024,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.1016379523.1581449358,mobile=>,(none)=>,0,1
GA1.2.1016545911.1578075463,mobile=>,sem_cpc=>,1,1
GA1.2.1016551396.1581187623,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.1016578701.1580366616,mobile=>,cpc=>,1,1
GA1.2.1016695762.1581016136,mobile=>,organic=>,1,1
GA1.2.101669951.1581259984,mobile=>mobile=>mobile=>,(none)=>(none)=>(none)=>,0,3
GA1.2.1016747110.1580927265,desktop=>,(none)=>,0,1
GA1.2.1016772756.1579092372,mobile=>,referral=>,1,1
GA1.2.1016868112.1577903733,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1016888671.1579163440,desktop=>,cpc=>,1,1
GA1.2.1016906151.1579546384,mobile=>,(none)=>,0,1
GA1.2.1016919225.1578995700,mobile=>,cpc=>,1,1
GA1.2.1016979434.1579103631,mobile=>,referral=>,1,1
GA1.2.1017009559.1575507808,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.1017043645.1580725006,desktop=>desktop=>,(none)=>(none)=>,0,2
GA1.2.1017111470.1578631704,mobile=>,cpc=>,1,1
GA1.2.1017116932.1576221426,desktop=>,referral=>,1,1
GA1.2.1017138338.1580501742,mobile=>,referral=>,1,1
GA1.2.1017214141.1581595870,desktop=>,organic=>,1,1
GA1.2.1017236397.1581083480,mobile=>mobile=>,(none)=>referral=>,1,2
GA1.2.1017257042.1581137971,mobile=>,referral=>,1,1
GA1.2.1017257886.1581891181,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1017269298.1579099718,mobile=>,(none)=>,0,1
GA1.2.1017391295.1579773873,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1017392475.1579774492,desktop=>,(none)=>,0,1
GA1.2.101744083.1580819315,mobile=>,referral=>,1,1
GA1.2.101744405.1579788762,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>referral=>referral=>organic=>referral=>,5,5
GA1.2.1017458376.1578904081,mobile=>,(none)=>,0,1
GA1.2.1017570366.1580840601,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1017705083.1580223244,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1017824225.1579529561,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.101789804.1579636171,mobile=>,referral=>,1,1
GA1.2.1017919106.1579337233,desktop=>,(none)=>,0,1
GA1.2.1017933510.1581491920,desktop=>,organic=>,1,1
GA1.2.1017982168.1578908116,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.1018018973.1578692721,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.101802259.1578293002,mobile=>,organic=>,1,1
GA1.2.1018030653.1579795016,mobile=>,cpc=>,1,1
GA1.2.1018065892.1578640130,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,cpc=>cpc=>referral=>referral=>cpc=>cpc=>cpc=>cpc=>cpc=>,9,9
GA1.2.1018088332.1577084253,mobile=>,organic=>,1,1
GA1.2.1018102218.1578075763,mobile=>,(none)=>,0,1
GA1.2.1018118874.1579943817,mobile=>,cpm=>,1,1
GA1.2.1018126507.1578128780,mobile=>,cpc=>,1,1
GA1.2.1018127862.1580568040,tablet=>,organic=>,1,1
GA1.2.1018150364.1573405949,mobile=>mobile=>mobile=>,referral=>referral=>referral=>,3,3
GA1.2.101815326.1579023857,mobile=>,organic=>,1,1
GA1.2.1018161896.1581587918,desktop=>,organic=>,1,1
GA1.2.1018174948.1579690835,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1018207236.1580499011,mobile=>,referral=>,1,1
GA1.2.1018219141.1578378550,mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>referral=>referral=>organic=>referral=>,5,5
GA1.2.1018259255.1580499746,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>(none)=>(none)=>,2,4
GA1.2.1018375826.1579512272,desktop=>,cpc=>,1,1
GA1.2.1018392959.1581402748,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.1018424384.1580391292,mobile=>,organic=>,1,1
GA1.2.1018469100.1579095666,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.1018532051.1578688935,mobile=>,organic=>,1,1
GA1.2.1018561116.1579508013,desktop=>,cpc=>,1,1
GA1.2.1018561850.1552974394,mobile=>,cpm=>,1,1
GA1.2.1018656464.1578777174,mobile=>,referral=>,1,1
GA1.2.1018690468.1578043330,tablet=>,(none)=>,0,1
GA1.2.1018726221.1578577141,desktop=>,(none)=>,0,1
GA1.2.1018784343.1579107040,mobile=>,organic=>,1,1
GA1.2.1018794024.1579463895,tablet=>,organic=>,1,1
GA1.2.1018815600.1573899502,tablet=>,referral=>,1,1
GA1.2.1018885761.1579725523,mobile=>,referral=>,1,1
GA1.2.101903554.1580316749,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1019040273.1577914923,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1019057766.1575535721,mobile=>,organic=>,1,1
GA1.2.1019133002.1581754251,mobile=>,organic=>,1,1
GA1.2.1019134007.1581840242,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1019186128.1577764922,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1019222631.1571503221,mobile=>,referral=>,1,1
GA1.2.1019370362.1578229616,mobile=>,organic=>,1,1
GA1.2.1019440335.1578917404,desktop=>,organic=>,1,1
GA1.2.1019442240.1571972598,mobile=>,organic=>,1,1
GA1.2.1019442301.1579856274,desktop=>desktop=>desktop=>,referral=>organic=>organic=>,3,3
GA1.2.1019493614.1573123647,mobile=>,organic=>,1,1
GA1.2.1019519563.1579675679,desktop=>,organic=>,1,1
GA1.2.1019557044.1580040599,mobile=>,organic=>,1,1
GA1.2.1019566203.1580756069,mobile=>,referral=>,1,1
GA1.2.1019604227.1579161240,mobile=>,cpc=>,1,1
GA1.2.1019628457.1580029479,mobile=>,organic=>,1,1
GA1.2.1019632479.1572589263,mobile=>,organic=>,1,1
GA1.2.101969862.1580379710,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,(none)=>cpc=>cpc=>organic=>organic=>cpc=>cpc=>organic=>organic=>,8,9
GA1.2.1019822765.1580993382,mobile=>,(none)=>,0,1
GA1.2.1019940160.1581433489,mobile=>,(none)=>,0,1
GA1.2.1020042218.1580226802,mobile=>,organic=>,1,1
GA1.2.1020111452.1580754177,mobile=>mobile=>mobile=>mobile=>,referral=>(none)=>(none)=>referral=>,2,4
GA1.2.1020141091.1578488639,mobile=>,organic=>,1,1
GA1.2.1020208681.1579458981,desktop=>,referral=>,1,1
GA1.2.102022079.1580715843,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.1020230437.1579104772,desktop=>,referral=>,1,1
GA1.2.1020274442.1577208914,mobile=>,sem_cpc=>,1,1
GA1.2.1020309065.1581925064,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>cpc=>cpc=>,4,4
GA1.2.1020390454.1580919916,mobile=>,cpm=>,1,1
GA1.2.1020409757.1577211365,mobile=>,referral=>,1,1
GA1.2.1020422479.1580299927,desktop=>,referral=>,1,1
GA1.2.1020447109.1581262906,mobile=>,organic=>,1,1
GA1.2.1020512842.1574617545,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>referral=>referral=>organic=>organic=>organic=>referral=>,7,7
GA1.2.1020620389.1578817769,mobile=>,organic=>,1,1
GA1.2.1020633935.1578742925,desktop=>,referral=>,1,1
GA1.2.1020639068.1578420865,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1020668598.1578599696,mobile=>,(none)=>,0,1
GA1.2.1020701177.1581866338,desktop=>,referral=>,1,1
GA1.2.1020704997.1578898599,desktop=>,referral=>,1,1
GA1.2.1020710763.1578291840,desktop=>,referral=>,1,1
GA1.2.1020728506.1580118193,desktop=>,organic=>,1,1
GA1.2.1020844372.1580812807,mobile=>,referral=>,1,1
GA1.2.1020853821.1573636372,desktop=>,referral=>,1,1
GA1.2.1020916701.1571951717,mobile=>,cpc=>,1,1
GA1.2.102114689.1580730282,desktop=>,referral=>,1,1
GA1.2.1021185397.1571037975,desktop=>,organic=>,1,1
GA1.2.1021249769.1579695183,mobile=>,organic=>,1,1
GA1.2.1021263700.1578395543,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.102136359.1579430328,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1021434849.1562948976,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>organic=>organic=>cpc=>cpc=>organic=>,9,9
GA1.2.1021498811.1581149006,tablet=>,organic=>,1,1
GA1.2.1021521821.1581103856,mobile=>,organic=>,1,1
GA1.2.1021541480.1578166991,mobile=>,organic=>,1,1
GA1.2.1021631726.1579177068,desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>,4,4
GA1.2.1021659716.1578748242,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.1021798198.1581409484,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1021803540.1581776262,desktop=>,referral=>,1,1
GA1.2.1021818086.1579883126,mobile=>,(none)=>,0,1
GA1.2.1021988354.1580206782,desktop=>,organic=>,1,1
GA1.2.1022078872.1580205848,desktop=>,organic=>,1,1
GA1.2.1022101898.1581524416,desktop=>,(none)=>,0,1
GA1.2.1022273962.1580035457,mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.1022297369.1579950815,desktop=>,referral=>,1,1
GA1.2.1022300642.1580027588,mobile=>,(none)=>,0,1
GA1.2.1022313380.1574180200,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1022352944.1574688164,desktop=>,organic=>,1,1
GA1.2.1022401522.1579339275,mobile=>,referral=>,1,1
GA1.2.1022669378.1571840958,desktop=>,organic=>,1,1
GA1.2.1022709968.1579201556,mobile=>,organic=>,1,1
GA1.2.102274237.1580816404,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1022776045.1577918834,desktop=>,organic=>,1,1
GA1.2.102279280.1579156065,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1022804348.1580586882,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1022813018.1580373661,desktop=>,referral=>,1,1
GA1.2.1022855486.1581596048,mobile=>,(none)=>,0,1
GA1.2.1022891903.1580235371,mobile=>mobile=>mobile=>mobile=>,referral=>referral=>(none)=>(none)=>,2,4
GA1.2.1022977885.1581103709,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.1023179027.1581701126,mobile=>,(none)=>,0,1
GA1.2.1023205963.1578850280,mobile=>,referral=>,1,1
GA1.2.1023242733.1578300577,mobile=>,referral=>,1,1
GA1.2.1023287310.1580397755,mobile=>,organic=>,1,1
GA1.2.1023346774.1578418783,mobile=>,referral=>,1,1
GA1.2.1023347545.1577758435,mobile=>,sem_cpc=>,1,1
GA1.2.1023390600.1579970006,desktop=>,organic=>,1,1
GA1.2.1023392065.1578758741,desktop=>,(none)=>,0,1
GA1.2.1023403517.1579778263,desktop=>,organic=>,1,1
GA1.2.1023428680.1581085918,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1023490190.1578631364,mobile=>mobile=>mobile=>,organic=>referral=>organic=>,3,3
GA1.2.1023522813.1578760591,desktop=>,organic=>,1,1
GA1.2.1023592995.1579912324,mobile=>,referral=>,1,1
GA1.2.102360511.1577886974,mobile=>,(none)=>,0,1
GA1.2.1023652805.1577024738,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>referral=>,7,7
GA1.2.1023666114.1578613137,desktop=>,referral=>,1,1
GA1.2.1023729224.1579779841,desktop=>,referral=>,1,1
GA1.2.1023779436.1578682888,mobile=>,organic=>,1,1
GA1.2.1023789834.1580321934,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.1023863598.1577260126,desktop=>,organic=>,1,1
GA1.2.1023883291.1578413913,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.1023888510.1578852515,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.1023909263.1577594847,mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>,3,3
GA1.2.1023920002.1581621505,mobile=>,(none)=>,0,1
GA1.2.1023952195.1581953542,mobile=>,referral=>,1,1
GA1.2.1023977724.1578080617,mobile=>mobile=>mobile=>,organic=>organic=>referral=>,3,3
GA1.2.1024046221.1578317398,mobile=>,organic=>,1,1
GA1.2.1024056165.1578388684,desktop=>,referral=>,1,1
GA1.2.1024079139.1581329667,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.1024127477.1581678558,mobile=>,(none)=>,0,1
GA1.2.102415251.1580210668,desktop=>,(none)=>,0,1
GA1.2.1024242389.1579180934,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.102425283.1581859588,mobile=>,cpc=>,1,1
GA1.2.1024279592.1579374661,mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>referral=>organic=>organic=>,5,5
GA1.2.1024286902.1578231655,mobile=>,(none)=>,0,1
GA1.2.1024318692.1581255472,mobile=>,(none)=>,0,1
GA1.2.1024369133.1578313136,mobile=>mobile=>mobile=>mobile=>,referral=>organic=>referral=>organic=>,4,4
GA1.2.1024589233.1577989702,mobile=>,referral=>,1,1
GA1.2.1024686684.1578856275,mobile=>mobile=>,(none)=>organic=>,1,2
GA1.2.1024718792.1569403946,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.1024925210.1578993630,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.1024944936.1581587503,mobile=>,organic=>,1,1
GA1.2.1024983659.1579351037,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1024989769.1580196441,desktop=>,referral=>,1,1
GA1.2.1025029246.1580734831,mobile=>,(none)=>,0,1
GA1.2.1025060293.1578810518,mobile=>,(none)=>,0,1
GA1.2.1025117294.1564382732,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>,0,8
GA1.2.1025235119.1579989993,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1025251567.1581447808,mobile=>mobile=>,(none)=>referral=>,1,2
GA1.2.102528033.1578141709,mobile=>,organic=>,1,1
GA1.2.1025325072.1580909336,mobile=>,organic=>,1,1
GA1.2.1025364737.1580036612,mobile=>,referral=>,1,1
GA1.2.1025548414.1579867947,mobile=>,referral=>,1,1
GA1.2.1025555401.1580481448,mobile=>,organic=>,1,1
GA1.2.1025588569.1581589070,mobile=>,organic=>,1,1
GA1.2.1025632987.1580806101,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>,6,6
GA1.2.1025787355.1580737069,desktop=>,referral=>,1,1
GA1.2.1025803640.1581407337,desktop=>,referral=>,1,1
GA1.2.1025813459.1580666829,desktop=>,(none)=>,0,1
GA1.2.1025815206.1580670500,mobile=>,organic=>,1,1
GA1.2.1025866676.1576527286,mobile=>,(none)=>,0,1
GA1.2.10258834.1580156825,mobile=>,organic=>,1,1
GA1.2.1025913088.1580388815,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.1025996108.1581700927,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1026043348.1563433582,desktop=>,cpc=>,1,1
GA1.2.1026050586.1577741164,mobile=>,sem_cpc=>,1,1
GA1.2.1026062048.1578084535,mobile=>,organic=>,1,1
GA1.2.1026066022.1578497656,mobile=>,organic=>,1,1
GA1.2.102610906.1580976065,mobile=>,referral=>,1,1
GA1.2.1026167128.1580302467,mobile=>mobile=>,cpm=>cpm=>,2,2
GA1.2.1026206507.1578383305,mobile=>,(none)=>,0,1
GA1.2.1026260397.1581601209,desktop=>,organic=>,1,1
GA1.2.1026301006.1578988374,mobile=>,(none)=>,0,1
GA1.2.1026339174.1579107456,mobile=>,organic=>,1,1
GA1.2.1026344872.1577497259,mobile=>mobile=>,sem_cpc=>sem_cpc=>,2,2
GA1.2.1026354031.1578590808,desktop=>,organic=>,1,1
GA1.2.1026441845.1578173722,mobile=>mobile=>mobile=>,referral=>organic=>referral=>,3,3
GA1.2.1026450900.1579243378,mobile=>,organic=>,1,1
GA1.2.1026472417.1566848988,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1026557370.1581165575,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1026628360.1576899815,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.10267.1579885869,desktop=>,(none)=>,0,1
GA1.2.1026893749.1577989696,mobile=>,organic=>,1,1
GA1.2.1026905701.1580029964,mobile=>,organic=>,1,1
GA1.2.1026930162.1579502504,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>referral=>organic=>,4,4
GA1.2.1026935940.1580220401,desktop=>,(none)=>,0,1
GA1.2.10269455.1578567997,mobile=>,referral=>,1,1
GA1.2.1026983332.1581269381,desktop=>,organic=>,1,1
GA1.2.1026992328.1580146786,desktop=>,referral=>,1,1
GA1.2.1027084728.1581599095,mobile=>,referral=>,1,1
GA1.2.1027088155.1579675563,desktop=>,(none)=>,0,1
GA1.2.1027102591.1577704370,mobile=>mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,4,4
GA1.2.1027159533.1577655906,mobile=>,sem_cpc=>,1,1
GA1.2.1027367551.1578669277,desktop=>,referral=>,1,1
GA1.2.1027417786.1579894233,desktop=>,referral=>,1,1
GA1.2.1027417976.1581871471,desktop=>,referral=>,1,1
GA1.2.1027547903.1581748538,mobile=>,cpc=>,1,1
GA1.2.1027567578.1580143806,mobile=>,referral=>,1,1
GA1.2.1027567799.1578309204,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1027572675.1579539678,mobile=>,organic=>,1,1
GA1.2.1027587011.1580928682,tablet=>tablet=>tablet=>,(none)=>referral=>referral=>,2,3
GA1.2.1027628882.1578302314,mobile=>,sem_cpc=>,1,1
GA1.2.1027765506.1580326258,mobile=>,organic=>,1,1
GA1.2.1027765514.1578571928,desktop=>,(none)=>,0,1
GA1.2.102782152.1581690387,mobile=>,referral=>,1,1
GA1.2.1027853681.1581103191,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1027867250.1580276156,mobile=>,cpc=>,1,1
GA1.2.1027885411.1580214045,mobile=>,organic=>,1,1
GA1.2.1027891736.1578647557,desktop=>,cpc=>,1,1
GA1.2.1027909861.1581501353,mobile=>,cpc=>,1,1
GA1.2.1028049170.1579183699,mobile=>mobile=>mobile=>mobile=>,(none)=>(none)=>(none)=>(none)=>,0,4
GA1.2.1028050098.1581863504,desktop=>,referral=>,1,1
GA1.2.1028094119.1579461980,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1028194652.1578185602,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>referral=>referral=>referral=>referral=>,6,6
GA1.2.1028230301.1578083393,mobile=>,referral=>,1,1
GA1.2.1028308945.1578195853,mobile=>,organic=>,1,1
GA1.2.1028361744.1581839314,tablet=>,cpc=>,1,1
GA1.2.102837905.1577490674,mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>,3,3
GA1.2.1028395422.1579458575,mobile=>,referral=>,1,1
GA1.2.1028508024.1580138790,tablet=>,(none)=>,0,1
GA1.2.1028540291.1578118875,desktop=>,cpc=>,1,1
GA1.2.1028575561.1580134594,mobile=>,(none)=>,0,1
GA1.2.1028745948.1579791852,desktop=>,referral=>,1,1
GA1.2.1028903863.1574676368,mobile=>mobile=>mobile=>,cpc=>cpc=>cpc=>,3,3
GA1.2.1028929522.1580237761,mobile=>,referral=>,1,1
GA1.2.1028949853.1579531715,desktop=>,referral=>,1,1
GA1.2.1028985708.1581855630,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1029004664.1580670325,desktop=>desktop=>desktop=>desktop=>,referral=>organic=>referral=>referral=>,4,4
GA1.2.1029047137.1579010616,mobile=>,organic=>,1,1
GA1.2.1029051590.1580932451,mobile=>,referral=>,1,1
GA1.2.1029096238.1578579349,mobile=>,organic=>,1,1
GA1.2.1029165320.1581675414,mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>organic=>referral=>referral=>organic=>,5,5
GA1.2.1029229379.1579103085,mobile=>,(none)=>,0,1
GA1.2.1029255504.1581840588,mobile=>,organic=>,1,1
GA1.2.1029369739.1578772819,desktop=>,organic=>,1,1
GA1.2.1029417965.1581618892,mobile=>,(none)=>,0,1
GA1.2.102942813.1578286651,tablet=>,referral=>,1,1
GA1.2.1029547656.1580054819,mobile=>,organic=>,1,1
GA1.2.1029689118.1578948314,mobile=>,(none)=>,0,1
GA1.2.1029756319.1558690158,desktop=>,referral=>,1,1
GA1.2.1029764129.1580341903,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1029796382.1579610169,mobile=>,organic=>,1,1
GA1.2.1029804865.1564433240,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>,10,10
GA1.2.1029809957.1580850734,mobile=>,organic=>,1,1
GA1.2.1029818477.1578218574,desktop=>desktop=>desktop=>desktop=>,organic=>organic=>referral=>referral=>,4,4
GA1.2.1029829693.1579158022,desktop=>,organic=>,1,1
GA1.2.1029841348.1578654148,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.1029877943.1580533625,mobile=>,referral=>,1,1
GA1.2.1029951111.1581610881,desktop=>,referral=>,1,1
GA1.2.1029992377.1578046315,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.1030030883.1579692318,mobile=>,cpm=>,1,1
GA1.2.1030063307.1558715008,mobile=>,organic=>,1,1
GA1.2.1030198293.1579423891,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>referral=>(none)=>referral=>(none)=>(none)=>,7,10
GA1.2.1030243116.1578895381,desktop=>,referral=>,1,1
GA1.2.1030247612.1580120593,mobile=>,organic=>,1,1
GA1.2.1030311943.1580119862,mobile=>mobile=>,cpc=>cpc=>,2,2
GA1.2.1030410892.1578994530,mobile=>,organic=>,1,1
GA1.2.1030417350.1580720530,desktop=>,(none)=>,0,1
GA1.2.103046082.1581877742,mobile=>,referral=>,1,1
GA1.2.1030480064.1581676211,mobile=>,organic=>,1,1
GA1.2.1030494594.1577433040,desktop=>,referral=>,1,1
GA1.2.1030578645.1577360857,desktop=>,sem_cpc=>,1,1
GA1.2.1030652614.1579636242,desktop=>,organic=>,1,1
GA1.2.1030653359.1579460799,mobile=>,cpm=>,1,1
GA1.2.1030655727.1578053561,mobile=>,organic=>,1,1
GA1.2.1030703082.1578513748,desktop=>,organic=>,1,1
GA1.2.1030704650.1578752391,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.103079380.1579615185,desktop=>,(none)=>,0,1
GA1.2.103099570.1579010437,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.1031072842.1581057986,desktop=>,referral=>,1,1
GA1.2.103109134.1579111777,desktop=>,referral=>,1,1
GA1.2.1031184234.1580027258,desktop=>,organic=>,1,1
GA1.2.1031213.1574325373,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>cpc=>cpc=>organic=>organic=>,5,5
GA1.2.1031307507.1561036614,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.1031410687.1581853882,mobile=>,(none)=>,0,1
GA1.2.1031424557.1580353966,mobile=>mobile=>,referral=>(none)=>,1,2
GA1.2.1031438078.1578819707,desktop=>desktop=>desktop=>,(none)=>(none)=>referral=>,1,3
GA1.2.103151074.1580332232,mobile=>,referral=>,1,1
GA1.2.103154924.1577882713,mobile=>,organic=>,1,1
GA1.2.1031563768.1581107733,desktop=>,organic=>,1,1
GA1.2.1031686504.1581236975,desktop=>,cpc=>,1,1
GA1.2.1031731784.1579327523,desktop=>,organic=>,1,1
GA1.2.1031733264.1577949013,desktop=>desktop=>desktop=>,(none)=>referral=>referral=>,2,3
GA1.2.1031752694.1578025107,desktop=>,organic=>,1,1
GA1.2.1031765547.1578909322,mobile=>,referral=>,1,1
GA1.2.1031791958.1581077495,mobile=>,referral=>,1,1
GA1.2.1031799159.1581401142,mobile=>,organic=>,1,1
GA1.2.1031845493.1581437829,tablet=>tablet=>,organic=>referral=>,2,2
GA1.2.1031954537.1579265204,mobile=>,cpm=>,1,1
GA1.2.10321019.1580240875,desktop=>,organic=>,1,1
GA1.2.1032141748.1578740683,mobile=>,referral=>,1,1
GA1.2.1032144802.1579886654,desktop=>,referral=>,1,1
GA1.2.1032170561.1579114300,mobile=>,organic=>,1,1
GA1.2.103218343.1577906945,mobile=>,organic=>,1,1
GA1.2.1032202822.1578148396,mobile=>,organic=>,1,1
GA1.2.1032436927.1580843587,desktop=>,referral=>,1,1
GA1.2.1032462917.1581415890,mobile=>,cpc=>,1,1
GA1.2.1032490212.1581771077,desktop=>,referral=>,1,1
GA1.2.1032507369.1553312568,mobile=>mobile=>mobile=>,cpm=>cpm=>cpm=>,3,3
GA1.2.103251206.1581327424,desktop=>,referral=>,1,1
